-0.003890	-0.046545	0.030777	-0.010763	-0.051852	-0.053761	-0.051854	-0.046536	-0.039266	-0.032743	0.020989	0.061267	-0.030071	0.009346	
0.001923	-0.043017	0.039147	-0.005605	-0.049559	-0.053275	-0.053280	-0.049556	-0.043002	-0.035712	0.017820	0.062414	-0.030768	0.012036	
0.007050	-0.039281	0.047518	0.000409	-0.046540	-0.051847	-0.053762	-0.051850	-0.046531	-0.039275	0.012837	0.060144	-0.032746	0.012544	
0.010784	-0.035717	0.054879	0.006777	-0.043011	-0.049552	-0.053278	-0.053278	-0.049552	-0.043011	0.006777	0.054879	-0.035717	0.010784	
0.012544	-0.032746	0.060144	0.012837	-0.039275	-0.046531	-0.051850	-0.053762	-0.051847	-0.046540	0.000409	0.047518	-0.039281	0.007050	
0.012036	-0.030768	0.062414	0.017820	-0.035712	-0.043002	-0.049556	-0.053280	-0.053275	-0.049559	-0.005605	0.039147	-0.043017	0.001923	
0.021569	-0.022896	0.079166	0.030895	-0.029217	-0.040156	-0.050475	-0.056911	-0.058237	-0.054290	-0.012350	0.035012	-0.045675	0.002358	
0.017985	-0.022627	0.076648	0.033591	-0.026405	-0.036466	-0.047467	-0.055365	-0.058391	-0.056124	-0.016718	0.027197	-0.048881	-0.003491	
0.013323	-0.023321	0.071917	0.034599	-0.024272	-0.032856	-0.044117	-0.053304	-0.057990	-0.057431	-0.020302	0.020118	-0.051706	-0.009150	
0.007928	-0.024922	0.065428	0.033826	-0.022975	-0.029517	-0.040530	-0.050763	-0.057037	-0.058193	-0.023057	0.013935	-0.054084	-0.014412	
0.002149	-0.027311	0.057737	0.031343	-0.022613	-0.026649	-0.036842	-0.047795	-0.055545	-0.058402	-0.024958	0.008748	-0.055968	-0.019121	
-0.003697	-0.030316	0.049406	0.027375	-0.023214	-0.024443	-0.033216	-0.044476	-0.053534	-0.058054	-0.025991	0.004615	-0.057327	-0.023172	
-0.009346	-0.033741	0.040937	0.022256	-0.024733	-0.023059	-0.029840	-0.040907	-0.051040	-0.057155	-0.026151	0.001567	-0.058142	-0.026493	
-0.014590	-0.037388	0.032736	0.016371	-0.027051	-0.022603	-0.026915	-0.037222	-0.048112	-0.055714	-0.025438	-0.000383	-0.058405	-0.029040	
-0.019278	-0.041071	0.025109	0.010101	-0.030005	-0.023113	-0.024634	-0.033581	-0.044824	-0.053752	-0.023855	-0.001230	-0.058111	-0.030788	
-0.023303	-0.044631	0.018270	0.003789	-0.033398	-0.024546	-0.023160	-0.030170	-0.041276	-0.051303	-0.021411	-0.000972	-0.057264	-0.031724	
-0.026597	-0.047936	0.012361	-0.002284	-0.037032	-0.026794	-0.022608	-0.027190	-0.037595	-0.048414	-0.018128	0.000390	-0.055875	-0.031841	
-0.029116	-0.050886	0.007469	-0.007899	-0.040719	-0.029694	-0.023020	-0.024834	-0.033942	-0.045158	-0.014041	0.002854	-0.053963	-0.031139	
-0.030836	-0.053407	0.003641	-0.012900	-0.044297	-0.033054	-0.024363	-0.023271	-0.030499	-0.041629	-0.009212	0.006411	-0.051559	-0.029622	
-0.031742	-0.055445	0.000903	-0.017180	-0.047632	-0.036673	-0.026535	-0.022620	-0.027465	-0.037955	-0.003737	0.011041	-0.048710	-0.027301	
-0.031830	-0.056967	-0.000735	-0.020668	-0.050620	-0.040362	-0.029377	-0.022933	-0.025037	-0.034291	0.002238	0.016702	-0.045486	-0.024198	
-0.031099	-0.057951	-0.001269	-0.023324	-0.053184	-0.043957	-0.032699	-0.024184	-0.023387	-0.030820	0.008515	0.023319	-0.041978	-0.020350	
-0.029553	-0.058383	-0.000698	-0.025124	-0.055271	-0.047321	-0.036301	-0.026277	-0.022641	-0.027738	0.014825	0.030766	-0.038312	-0.015819	
-0.027203	-0.058260	0.000976	-0.026055	-0.056845	-0.050346	-0.039991	-0.029059	-0.022855	-0.025243	0.020842	0.038848	-0.034639	-0.010702	
-0.024073	-0.057582	0.003751	-0.026113	-0.057881	-0.052954	-0.043602	-0.032340	-0.024014	-0.023511	0.026189	0.047284	-0.031140	-0.005137	
-0.020199	-0.056357	0.007614	-0.025298	-0.058367	-0.055090	-0.046994	-0.035922	-0.026028	-0.022673	0.030478	0.055693	-0.028012	0.000682	
-0.015646	-0.054603	0.012542	-0.023613	-0.058297	-0.056714	-0.050058	-0.039612	-0.028748	-0.022794	0.033359	0.063595	-0.025452	0.006506	
-0.010510	-0.052345	0.018483	-0.021070	-0.057673	-0.057803	-0.052712	-0.043238	-0.031988	-0.023865	0.034573	0.070439	-0.023640	0.012029	
-0.004932	-0.049626	0.025350	-0.017690	-0.056501	-0.058343	-0.054897	-0.046658	-0.035549	-0.025801	0.034008	0.075658	-0.022711	0.016907	
0.000892	-0.046508	0.033001	-0.013512	-0.054797	-0.058327	-0.056574	-0.049760	-0.039236	-0.028461	0.031716	0.078762	-0.022738	0.020791	
0.006710	-0.043075	0.041216	-0.008602	-0.052586	-0.057756	-0.057719	-0.052459	-0.042875	-0.031659	0.027906	0.079434	-0.023719	0.023368	
0.012216	-0.039443	0.049688	-0.003060	-0.049910	-0.056637	-0.058315	-0.054695	-0.046322	-0.035197	0.022903	0.077601	-0.025577	0.024412	
0.017065	-0.035754	0.058006	0.002963	-0.046827	-0.054983	-0.058355	-0.056426	-0.049461	-0.038880	0.017087	0.073458	-0.028174	0.023829	
0.020907	-0.032182	0.065666	0.009258	-0.043420	-0.052820	-0.057841	-0.057626	-0.052204	-0.042531	0.010844	0.067412	-0.031329	0.021672	
0.023432	-0.028918	0.072105	0.015552	-0.039802	-0.050186	-0.056776	-0.058279	-0.054489	-0.046002	0.004520	0.060004	-0.034843	0.018133	
0.024419	-0.026164	0.076769	0.021510	-0.036111	-0.047140	-0.055176	-0.058377	-0.056273	-0.049174	-0.001593	0.051800	-0.038520	0.013504	
0.023778	-0.024106	0.079207	0.026753	-0.032519	-0.043760	-0.053063	-0.057919	-0.057528	-0.051959	-0.007271	0.043324	-0.042181	0.008129	
0.034633	-0.015332	0.098357	0.040964	-0.025689	-0.040997	-0.053999	-0.061331	-0.062171	-0.056495	-0.014016	0.038675	-0.044803	0.008564	
0.031207	-0.014490	0.096745	0.044972	-0.022284	-0.037165	-0.051213	-0.060098	-0.062576	-0.058516	-0.018633	0.030387	-0.048213	0.002321	
0.026696	-0.014500	0.092903	0.047599	-0.019332	-0.033256	-0.048089	-0.058461	-0.062571	-0.060141	-0.022634	0.022735	-0.051325	-0.003775	
0.021360	-0.015363	0.087135	0.048663	-0.016973	-0.029382	-0.044669	-0.056428	-0.062156	-0.061362	-0.026005	0.015810	-0.054097	-0.009577	
0.015469	-0.017028	0.079859	0.048088	-0.015329	-0.025673	-0.041006	-0.054009	-0.061332	-0.062175	-0.028739	0.009665	-0.056502	-0.014975	
0.009285	-0.019406	0.071537	0.045917	-0.014491	-0.022269	-0.037174	-0.051225	-0.060099	-0.062578	-0.030835	0.004329	-0.058522	-0.019890	
0.003036	-0.022373	0.062616	0.042299	-0.014505	-0.019319	-0.033266	-0.048102	-0.058463	-0.062572	-0.032297	-0.000189	-0.060146	-0.024270	
-0.003085	-0.025788	0.053492	0.037473	-0.015370	-0.016963	-0.029392	-0.044683	-0.056431	-0.062155	-0.033127	-0.003890	-0.061365	-0.028083	
-0.008927	-0.029505	0.044487	0.031726	-0.017039	-0.015322	-0.025682	-0.041021	-0.054013	-0.061329	-0.033326	-0.006780	-0.062176	-0.031311	
-0.014376	-0.033382	0.035850	0.025361	-0.019419	-0.014487	-0.022278	-0.037190	-0.051229	-0.060095	-0.032897	-0.008869	-0.062578	-0.033943	
-0.019350	-0.037290	0.027762	0.018667	-0.022388	-0.014504	-0.019327	-0.033281	-0.048108	-0.058457	-0.031837	-0.010166	-0.062570	-0.035979	
-0.023794	-0.041118	0.020344	0.011899	-0.025805	-0.015373	-0.016969	-0.029407	-0.044688	-0.056423	-0.030144	-0.010676	-0.062151	-0.037419	
-0.027674	-0.044774	0.013674	0.005268	-0.029523	-0.017045	-0.015327	-0.025696	-0.041027	-0.054004	-0.027815	-0.010402	-0.061323	-0.038265	
-0.030969	-0.048187	0.007796	-0.001059	-0.033400	-0.019427	-0.014490	-0.022291	-0.037196	-0.051219	-0.024848	-0.009342	-0.060088	-0.038517	
-0.033670	-0.051301	0.002733	-0.006961	-0.037307	-0.022399	-0.014506	-0.019338	-0.033287	-0.048096	-0.021246	-0.007492	-0.058449	-0.038177	
-0.035775	-0.054076	-0.001512	-0.012348	-0.041134	-0.025817	-0.015373	-0.016977	-0.029413	-0.044676	-0.017018	-0.004844	-0.056413	-0.037244	
-0.037284	-0.056485	-0.004942	-0.017164	-0.044790	-0.029536	-0.017043	-0.015332	-0.025701	-0.041013	-0.012183	-0.001388	-0.053992	-0.035717	
-0.038197	-0.058508	-0.007565	-0.021372	-0.048202	-0.033413	-0.019424	-0.014492	-0.022295	-0.037182	-0.006778	0.002883	-0.051206	-0.033593	
-0.038518	-0.060134	-0.009389	-0.024954	-0.051314	-0.037321	-0.022394	-0.014504	-0.019341	-0.033273	-0.000861	0.007974	-0.048081	-0.030872	
-0.038246	-0.061356	-0.010423	-0.027900	-0.054088	-0.041148	-0.025812	-0.015368	-0.016979	-0.029399	0.005478	0.013877	-0.044660	-0.027557	
-0.037382	-0.062171	-0.010672	-0.030208	-0.056495	-0.044803	-0.029530	-0.017035	-0.015332	-0.025689	0.012116	0.020572	-0.040997	-0.023659	
-0.035923	-0.062576	-0.010136	-0.031881	-0.058516	-0.048213	-0.033407	-0.019414	-0.014490	-0.022284	0.018886	0.028013	-0.037165	-0.019197	
-0.033868	-0.062571	-0.008814	-0.032921	-0.060141	-0.051325	-0.037315	-0.022382	-0.014500	-0.019332	0.025573	0.036121	-0.033256	-0.014207	
-0.031216	-0.062156	-0.006699	-0.033330	-0.061362	-0.054097	-0.041142	-0.025798	-0.015363	-0.016973	0.031923	0.044773	-0.029382	-0.008745	
-0.027969	-0.061332	-0.003783	-0.033110	-0.062175	-0.056502	-0.044797	-0.029515	-0.017028	-0.015329	0.037645	0.053786	-0.025673	-0.002891	
-0.024138	-0.060099	-0.000056	-0.032260	-0.062578	-0.058522	-0.048208	-0.033392	-0.019406	-0.014491	0.042436	0.062909	-0.022269	0.003237	
-0.019739	-0.058463	0.004488	-0.030778	-0.062572	-0.060146	-0.051320	-0.037300	-0.022373	-0.014505	0.046010	0.071817	-0.019319	0.009487	
-0.014808	-0.056431	0.009850	-0.028660	-0.062155	-0.061365	-0.054093	-0.041127	-0.025788	-0.015370	0.048132	0.080113	-0.016963	0.015665	
-0.009396	-0.054013	0.016021	-0.025906	-0.061329	-0.062176	-0.056499	-0.044783	-0.029505	-0.017039	0.048654	0.087347	-0.015322	0.021542	
-0.003583	-0.051229	0.022971	-0.022515	-0.060095	-0.062578	-0.058520	-0.048195	-0.033382	-0.019419	0.047538	0.093059	-0.014487	0.026856	
0.002521	-0.048108	0.030645	-0.018493	-0.058457	-0.062570	-0.060144	-0.051308	-0.037290	-0.022388	0.044863	0.096833	-0.014504	0.031335	
0.008766	-0.044688	0.038951	-0.013857	-0.056423	-0.062151	-0.061364	-0.054083	-0.041118	-0.025805	0.040814	0.098370	-0.015373	0.034723	
0.014964	-0.041027	0.047746	-0.008637	-0.054004	-0.061323	-0.062176	-0.056490	-0.044774	-0.029523	0.035648	0.097540	-0.017045	0.036804	
0.020888	-0.037196	0.056828	-0.002882	-0.051219	-0.060088	-0.062579	-0.058513	-0.048187	-0.033400	0.029662	0.094415	-0.019427	0.037440	
0.026281	-0.033287	0.065919	0.003329	-0.048096	-0.058449	-0.062571	-0.060138	-0.051301	-0.037307	0.023157	0.089246	-0.022399	0.036586	
0.030870	-0.029413	0.074671	0.009884	-0.044676	-0.056413	-0.062154	-0.061360	-0.054076	-0.041134	0.016412	0.082423	-0.025817	0.034301	
0.034396	-0.025701	0.082664	0.016631	-0.041013	-0.053992	-0.061327	-0.062174	-0.056485	-0.044790	0.009669	0.074398	-0.029536	0.030737	
0.036636	-0.022295	0.089441	0.023372	-0.037182	-0.051206	-0.060092	-0.062578	-0.058508	-0.048202	0.003122	0.065629	-0.033413	0.026118	
0.037442	-0.019341	0.094549	0.029865	-0.033273	-0.048081	-0.058454	-0.062572	-0.060134	-0.051314	-0.003075	0.056533	-0.037321	0.020704	
0.036759	-0.016979	0.097604	0.035829	-0.029399	-0.044660	-0.056419	-0.062156	-0.061356	-0.054088	-0.008814	0.047457	-0.041148	0.014767	
0.047877	-0.006686	0.119335	0.053168	-0.020790	-0.040534	-0.056392	-0.064980	-0.065922	-0.059261	-0.017394	0.038874	-0.045119	0.012599	
0.044163	-0.005643	0.117746	0.057859	-0.017103	-0.036688	-0.053765	-0.063879	-0.066341	-0.061208	-0.021823	0.030636	-0.048501	0.006155	
0.039473	-0.005351	0.114021	0.061382	-0.013740	-0.032716	-0.050847	-0.062470	-0.066456	-0.062847	-0.025752	0.023000	-0.051624	-0.000100	
0.034015	-0.005826	0.108408	0.063551	-0.010813	-0.028683	-0.047655	-0.060755	-0.066268	-0.064180	-0.029182	0.016003	-0.054468	-0.006073	
0.028009	-0.007044	0.101252	0.064245	-0.008430	-0.024670	-0.044211	-0.058732	-0.065777	-0.065206	-0.032121	0.009663	-0.057020	-0.011694	
0.021662	-0.008956	0.092940	0.063424	-0.006682	-0.020769	-0.040545	-0.056405	-0.064981	-0.065926	-0.034574	0.003985	-0.059270	-0.016913	
0.015164	-0.011482	0.083861	0.061136	-0.005642	-0.017083	-0.036700	-0.053778	-0.063881	-0.066343	-0.036550	-0.001037	-0.061216	-0.021699	
0.008678	-0.014525	0.074370	0.057506	-0.005354	-0.013722	-0.032727	-0.050862	-0.062473	-0.066457	-0.038057	-0.005415	-0.062854	-0.026032	
0.002335	-0.017978	0.064769	0.052727	-0.005832	-0.010798	-0.028695	-0.047671	-0.060758	-0.066267	-0.039102	-0.009164	-0.064185	-0.029904	
-0.003758	-0.021728	0.055302	0.047028	-0.007055	-0.008417	-0.024682	-0.044228	-0.058736	-0.065775	-0.039689	-0.012299	-0.065209	-0.033311	
-0.009524	-0.025666	0.046155	0.040655	-0.008969	-0.006672	-0.020780	-0.040564	-0.056410	-0.064978	-0.039822	-0.014835	-0.065928	-0.036255	
-0.014906	-0.029693	0.037464	0.033845	-0.011498	-0.005636	-0.017094	-0.036719	-0.053784	-0.063875	-0.039500	-0.016788	-0.066343	-0.038743	
-0.019866	-0.033717	0.029322	0.026819	-0.014544	-0.005352	-0.013732	-0.032747	-0.050869	-0.062466	-0.038723	-0.018167	-0.066456	-0.040779	
-0.024380	-0.037664	0.021790	0.019763	-0.017998	-0.005834	-0.010807	-0.028715	-0.047678	-0.060750	-0.037487	-0.018982	-0.066265	-0.042372	
-0.028434	-0.041469	0.014902	0.012834	-0.021749	-0.007060	-0.008425	-0.024702	-0.044236	-0.058727	-0.035785	-0.019238	-0.065770	-0.043526	
-0.032024	-0.045084	0.008672	0.006152	-0.025688	-0.008978	-0.006678	-0.020799	-0.040572	-0.056399	-0.033612	-0.018936	-0.064972	-0.044247	
-0.035150	-0.048468	0.003104	-0.000188	-0.029715	-0.011510	-0.005640	-0.017111	-0.036727	-0.053771	-0.030958	-0.018074	-0.063868	-0.044537	
-0.037817	-0.051594	-0.001810	-0.006123	-0.033739	-0.014558	-0.005355	-0.013748	-0.032756	-0.050855	-0.027816	-0.016647	-0.062458	-0.044399	
-0.040030	-0.054441	-0.006082	-0.011607	-0.037685	-0.018014	-0.005835	-0.010820	-0.028723	-0.047663	-0.024178	-0.014646	-0.060739	-0.043832	
-0.041797	-0.056996	-0.009728	-0.016612	-0.041489	-0.021766	-0.007059	-0.008435	-0.024709	-0.044220	-0.020042	-0.012060	-0.058715	-0.042832	
-0.043123	-0.059249	-0.012762	-0.021123	-0.045103	-0.025706	-0.008975	-0.006685	-0.020807	-0.040554	-0.015406	-0.008874	-0.056385	-0.041397	
-0.044014	-0.061198	-0.015201	-0.025134	-0.048486	-0.029733	-0.011505	-0.005644	-0.017118	-0.036709	-0.010280	-0.005074	-0.053756	-0.039519	
-0.044474	-0.062839	-0.017057	-0.028647	-0.051610	-0.033757	-0.014552	-0.005354	-0.013753	-0.032737	-0.004680	-0.000642	-0.050838	-0.037193	
-0.044505	-0.064173	-0.018342	-0.031667	-0.054456	-0.037702	-0.018007	-0.005830	-0.010824	-0.028705	0.001361	0.004434	-0.047645	-0.034412	
-0.044107	-0.065200	-0.019063	-0.034200	-0.057009	-0.041506	-0.021759	-0.007051	-0.008437	-0.024692	0.007794	0.010168	-0.044200	-0.031170	
-0.043278	-0.065922	-0.019226	-0.036255	-0.059261	-0.045119	-0.025698	-0.008964	-0.006686	-0.020790	0.014547	0.016562	-0.040534	-0.027463	
-0.042015	-0.066341	-0.018831	-0.037839	-0.061208	-0.048501	-0.029725	-0.011491	-0.005643	-0.017103	0.021520	0.023614	-0.036688	-0.023294	
-0.040312	-0.066456	-0.017876	-0.038960	-0.062847	-0.051624	-0.033749	-0.014536	-0.005351	-0.013740	0.028585	0.031302	-0.032716	-0.018667	
-0.038163	-0.066268	-0.016354	-0.039623	-0.064180	-0.054468	-0.037694	-0.017989	-0.005826	-0.010813	0.035576	0.039588	-0.028683	-0.013599	
-0.035562	-0.065777	-0.014257	-0.039831	-0.065206	-0.057020	-0.041499	-0.021740	-0.007044	-0.008430	0.042298	0.048403	-0.024670	-0.008117	
-0.032502	-0.064981	-0.011572	-0.039585	-0.065926	-0.059270	-0.045111	-0.025678	-0.008956	-0.006682	0.048526	0.057645	-0.020769	-0.002263	
-0.028979	-0.063881	-0.008285	-0.038884	-0.066343	-0.061216	-0.048494	-0.029705	-0.011482	-0.005642	0.054018	0.067165	-0.017083	0.003901	
-0.024992	-0.062473	-0.004380	-0.037724	-0.066457	-0.062854	-0.051618	-0.033729	-0.014525	-0.005354	0.058530	0.076764	-0.013722	0.010291	
-0.020544	-0.060758	0.000158	-0.036100	-0.066267	-0.064185	-0.054463	-0.037675	-0.017978	-0.005832	0.061840	0.086183	-0.010798	0.016794	
-0.015648	-0.058736	0.005343	-0.034005	-0.065775	-0.065209	-0.057015	-0.041480	-0.021728	-0.007055	0.063770	0.095105	-0.008417	0.023270	
-0.010325	-0.056410	0.011186	-0.031432	-0.064978	-0.065928	-0.059266	-0.045094	-0.025666	-0.008969	0.064214	0.103165	-0.006672	0.029550	
-0.004611	-0.053784	0.017691	-0.028371	-0.063875	-0.066343	-0.061212	-0.048478	-0.029693	-0.011498	0.063144	0.109971	-0.005636	0.035440	
0.001440	-0.050869	0.024850	-0.024816	-0.062466	-0.066456	-0.062851	-0.051603	-0.033717	-0.014544	0.060622	0.115141	-0.005352	0.040726	
0.007753	-0.047678	0.032642	-0.020762	-0.060750	-0.066265	-0.064183	-0.054449	-0.037664	-0.017998	0.056787	0.118351	-0.005834	0.045191	
0.014226	-0.044236	0.041021	-0.016210	-0.058727	-0.065770	-0.065208	-0.057003	-0.041469	-0.021749	0.051839	0.119382	-0.007060	0.048630	
0.020731	-0.040572	0.049915	-0.011164	-0.056399	-0.064972	-0.065928	-0.059256	-0.045084	-0.025688	0.046011	0.118164	-0.008978	0.050873	
0.027110	-0.036727	0.059215	-0.005641	-0.053771	-0.063868	-0.066344	-0.061203	-0.048468	-0.029715	0.039549	0.114780	-0.011510	0.051798	
0.033179	-0.032756	0.068764	0.000330	-0.050855	-0.062458	-0.066457	-0.062844	-0.051594	-0.033739	0.032689	0.109460	-0.014558	0.051357	
0.038729	-0.028723	0.078352	0.006702	-0.047663	-0.060739	-0.066267	-0.064177	-0.054441	-0.037685	0.025645	0.102534	-0.018014	0.049573	
0.043543	-0.024709	0.087712	0.013408	-0.044220	-0.058715	-0.065773	-0.065203	-0.056996	-0.041489	0.018601	0.094387	-0.021766	0.046543	
0.047410	-0.020807	0.096517	0.020353	-0.040554	-0.056385	-0.064975	-0.065925	-0.059249	-0.045103	0.011705	0.085410	-0.025706	0.042420	
0.050141	-0.017118	0.104395	0.027413	-0.036709	-0.053756	-0.063872	-0.066342	-0.061198	-0.048486	0.005075	0.075965	-0.029733	0.037401	
0.051596	-0.013753	0.110955	0.034429	-0.032737	-0.050838	-0.062462	-0.066457	-0.062839	-0.051610	-0.001203	0.066364	-0.033757	0.031702	
0.051694	-0.010824	0.115819	0.041211	-0.028705	-0.047645	-0.060745	-0.066268	-0.064173	-0.054456	-0.007065	0.056860	-0.037702	0.025537	
0.050432	-0.008437	0.118678	0.047537	-0.024692	-0.044200	-0.058721	-0.065776	-0.065200	-0.057009	-0.012471	0.047649	-0.041506	0.019110	
0.062822	0.002575	0.142742	0.065407	-0.016191	-0.040566	-0.058941	-0.068421	-0.069259	-0.061557	-0.020142	0.039641	-0.044947	0.017386	
0.058858	0.003908	0.141392	0.070946	-0.012201	-0.036740	-0.056488	-0.067455	-0.069705	-0.063455	-0.024426	0.031431	-0.048323	0.010722	
0.053964	0.004552	0.137878	0.075496	-0.008434	-0.032755	-0.053784	-0.066249	-0.069917	-0.065104	-0.028288	0.023797	-0.051467	0.004278	
0.048322	0.004485	0.132413	0.078860	-0.004982	-0.028651	-0.050831	-0.064799	-0.069895	-0.066506	-0.031735	0.016750	-0.054368	-0.001883	
0.042125	0.003708	0.125305	0.080886	-0.001937	-0.024476	-0.047638	-0.063101	-0.069639	-0.067665	-0.034778	0.010289	-0.057020	-0.007714	
0.035556	0.002251	0.116912	0.081473	0.000611	-0.020291	-0.044215	-0.061154	-0.069149	-0.068583	-0.037427	0.004406	-0.059421	-0.013182	
0.028783	0.000162	0.107601	0.080592	0.002582	-0.016165	-0.040579	-0.058955	-0.068422	-0.069263	-0.039694	-0.000913	-0.061568	-0.018268	
0.021952	-0.002489	0.097716	0.078288	0.003911	-0.012176	-0.036753	-0.056503	-0.067458	-0.069708	-0.041589	-0.005684	-0.063465	-0.022961	
0.015187	-0.005620	0.087556	0.074671	0.004551	-0.008410	-0.032769	-0.053800	-0.066252	-0.069918	-0.043120	-0.009927	-0.065112	-0.027257	
0.008587	-0.009141	0.077371	0.069906	0.004479	-0.004960	-0.028665	-0.050849	-0.064802	-0.069895	-0.044295	-0.013660	-0.066513	-0.031156	
0.002229	-0.012958	0.067358	0.064193	0.003699	-0.001918	-0.024491	-0.047657	-0.063106	-0.069638	-0.045120	-0.016901	-0.067670	-0.034664	
-0.003829	-0.016982	0.057666	0.057749	0.002237	0.000627	-0.020306	-0.044236	-0.061159	-0.069146	-0.045599	-0.019667	-0.068587	-0.037788	
-0.009544	-0.021126	0.048404	0.050788	0.000145	0.002595	-0.016179	-0.040601	-0.058961	-0.068418	-0.045736	-0.021974	-0.069266	-0.040536	
-0.014889	-0.025314	0.039644	0.043509	-0.002509	0.003919	-0.012190	-0.036777	-0.056510	-0.067452	-0.045531	-0.023835	-0.069709	-0.042918	
-0.019847	-0.029479	0.031433	0.036092	-0.005643	0.004555	-0.008423	-0.032793	-0.053808	-0.066245	-0.044983	-0.025262	-0.069918	-0.044944	
-0.024410	-0.033563	0.023799	0.028687	-0.009165	0.004479	-0.004972	-0.028690	-0.050857	-0.064794	-0.044089	-0.026263	-0.069893	-0.046620	
-0.028575	-0.037519	0.016752	0.021417	-0.012984	0.003695	-0.001929	-0.024516	-0.047666	-0.063096	-0.042844	-0.026844	-0.069635	-0.047956	
-0.032346	-0.041309	0.010291	0.014377	-0.017008	0.002230	0.000618	-0.020331	-0.044245	-0.061148	-0.041241	-0.027010	-0.069142	-0.048956	
-0.035727	-0.044905	0.004408	0.007643	-0.021153	0.000134	0.002587	-0.016203	-0.040611	-0.058948	-0.039273	-0.026761	-0.068412	-0.049628	
-0.038728	-0.048284	-0.000911	0.001265	-0.025341	-0.002524	0.003914	-0.012213	-0.036787	-0.056496	-0.036931	-0.026096	-0.067445	-0.049973	
